,party_rk,gender_cd,age,marital_status_desc,children_cnt,region_flg,product1,product2,product3,product4,product5,product6,product7,income,outcome,label
31269,21745,1.0,40.0,0.0,0,0,0,0,0,1,0,0,0,15000.0,-11666.666666666666,0
31270,66623,0.0,35.0,5.0,0,0,0,0,0,1,1,0,0,5000.0,-5000.0,0
31271,13083,1.0,35.0,6.0,0,0,0,0,0,1,1,0,0,53333.333333333336,-41111.11111111111,3
31272,30141,1.0,45.0,6.0,0,0,0,0,0,1,1,0,0,7500.0,-5000.0,0
31273,2218,0.0,70.0,1.0,1,0,0,1,0,1,0,0,0,0.0,-11250.0,0
31274,6718,0.0,45.0,1.0,2,0,0,1,0,0,1,0,0,10000.0,-6666.666666666667,0
31275,51392,1.0,25.0,0.0,0,0,0,0,0,1,0,0,0,19000.0,-22500.0,0
31276,48317,1.0,30.0,1.0,0,1,0,1,1,1,1,0,0,5000.0,-20000.0,0
31277,61839,0.0,40.0,1.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
31278,36253,1.0,40.0,1.0,0,0,0,1,1,1,1,0,0,26666.666666666668,-23333.333333333332,0
31279,42350,1.0,35.0,1.0,0,0,0,1,0,1,1,0,1,13333.333333333334,-8750.0,0
31280,75553,1.0,35.0,6.0,0,0,0,1,0,0,0,0,0,0.0,-10000.0,0
31281,48942,1.0,35.0,1.0,0,0,0,1,0,1,1,0,0,19285.714285714286,-15625.0,0
31282,3850,0.0,40.0,5.0,1,0,0,0,0,1,1,0,0,160000.0,-116666.66666666667,2
31283,66757,1.0,40.0,1.0,0,0,0,1,0,0,0,0,0,15000.0,-10000.0,0
31284,94476,1.0,35.0,1.0,1,0,0,1,0,0,0,0,0,0.0,0.0,0
31285,30294,1.0,40.0,1.0,0,0,1,1,0,0,0,0,0,10000.0,-7500.0,0
31286,39487,1.0,40.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-15000.0,0
31287,8326,1.0,40.0,6.0,4,0,0,0,0,1,0,0,0,26428.571428571428,-39000.0,0
31288,27474,0.0,35.0,0.0,0,0,1,1,0,0,1,0,0,0.0,-5000.0,0
31289,47362,0.0,50.0,5.0,0,0,1,1,0,0,1,0,0,5000.0,-5000.0,0
31290,64617,1.0,25.0,0.0,0,0,0,1,0,0,1,0,1,0.0,0.0,0
31291,87711,1.0,35.0,1.0,1,0,1,1,0,0,1,0,0,0.0,-50000.0,0
31292,37435,0.0,35.0,1.0,0,0,0,1,0,1,0,0,0,15000.0,-9166.666666666666,0
31293,4941,0.0,45.0,0.0,0,0,0,0,0,1,0,0,0,30000.0,-30000.0,0
31294,15883,1.0,50.0,1.0,4,0,1,1,0,0,1,0,0,110000.0,-56666.666666666664,3
31295,44726,1.0,55.0,3.0,1,0,0,1,0,1,0,0,0,0.0,-30000.0,0
31296,51262,1.0,30.0,0.0,0,0,1,1,1,1,1,0,1,5000.0,-5000.0,0
31297,70990,0.0,60.0,1.0,0,0,0,1,0,1,0,0,0,20000.0,-26666.666666666668,0
31298,50141,0.0,35.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-25000.0,0
31299,64286,0.0,65.0,6.0,4,0,0,0,1,1,1,0,0,13125.0,-12500.0,0
31300,81527,0.0,40.0,0.0,0,0,0,1,1,1,1,0,0,66666.66666666667,-22000.0,3
31301,63670,0.0,30.0,3.0,0,0,0,1,0,1,0,0,0,0.0,-5000.0,0
31302,5643,1.0,55.0,1.0,1,0,0,1,0,0,0,0,0,22500.0,-15000.0,0
31303,72525,0.0,25.0,0.0,0,0,0,0,0,1,1,0,0,0.0,-7500.0,0
31304,20,1.0,55.0,1.0,2,0,0,1,0,1,1,0,0,27500.0,-26250.0,0
31305,82079,1.0,40.0,6.0,0,0,1,0,0,1,1,0,0,52500.0,-156666.66666666666,3
31306,86233,1.0,45.0,6.0,0,0,0,1,0,0,0,0,0,75000.0,-75000.0,3
31307,94388,1.0,30.0,0.0,0,0,1,0,0,1,0,0,0,0.0,-13750.0,0
31308,36306,0.0,40.0,1.0,0,0,1,1,0,0,1,0,0,18333.333333333332,-9000.0,0
31309,40941,0.0,45.0,1.0,0,0,0,1,0,0,0,0,0,55000.0,-9166.666666666666,3
31310,11680,1.0,60.0,1.0,0,0,0,1,0,0,0,0,1,115000.0,-35000.0,3
31311,85673,0.0,50.0,1.0,0,0,0,1,0,0,0,0,1,0.0,-10000.0,0
31312,9368,1.0,30.0,6.0,4,0,0,0,0,1,1,0,0,0.0,0.0,0
31313,6993,1.0,30.0,0.0,0,0,0,0,0,1,0,0,0,37500.0,-37500.0,3
31314,33518,1.0,40.0,0.0,0,0,0,1,0,0,0,0,0,40000.0,-20000.0,0
31315,57227,0.0,45.0,1.0,0,0,0,1,0,1,0,0,1,0.0,-15000.0,0
31316,66942,0.0,30.0,6.0,0,0,0,1,0,0,1,0,0,5000.0,-5000.0,0
31317,33371,1.0,30.0,6.0,0,0,0,0,1,1,0,0,0,10000.0,-8750.0,0
31318,56699,1.0,30.0,0.0,0,0,0,0,1,1,0,0,0,5000.0,-17500.0,0
31319,14960,1.0,45.0,5.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
31320,33477,0.0,25.0,6.0,0,0,0,0,0,1,0,0,0,5000.0,-5000.0,0
31321,79243,1.0,45.0,1.0,0,0,0,1,0,1,1,0,0,0.0,-12500.0,0
31322,94163,0.0,40.0,0.0,0,0,0,1,0,0,1,0,1,95000.0,-25000.0,3
31323,28164,1.0,30.0,1.0,0,0,0,1,0,0,1,0,0,18333.333333333332,-10833.333333333334,0
31324,69929,1.0,45.0,6.0,4,0,0,0,1,1,1,0,0,0.0,-5000.0,0
31325,3370,1.0,40.0,0.0,0,1,0,1,0,1,0,0,0,5714.285714285715,-13571.42857142857,0
31326,4124,0.0,70.0,2.0,2,0,0,1,0,1,0,0,0,32500.0,-12500.0,0
31327,7799,1.0,45.0,1.0,0,0,0,0,0,1,0,0,1,76666.66666666667,-65000.0,3
31328,78262,0.0,45.0,0.0,1,0,0,1,0,0,1,0,0,5000.0,-32500.0,0
31329,92914,1.0,30.0,0.0,0,0,0,1,0,0,1,0,0,37500.0,-10000.0,0
31330,19135,0.0,30.0,0.0,0,1,0,1,0,1,0,0,1,5000.0,-6666.666666666667,0
31331,33235,1.0,35.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-11666.666666666666,0
31332,50877,1.0,30.0,1.0,0,0,0,1,1,1,1,0,0,31000.0,-11666.666666666666,0
31333,70177,0.0,40.0,5.0,0,0,0,1,0,0,1,0,1,0.0,-5000.0,0
31334,10231,1.0,30.0,6.0,4,0,0,0,0,1,1,1,0,75000.0,-60000.0,3
31335,42915,1.0,40.0,5.0,0,0,0,1,0,0,0,0,0,25000.0,-12500.0,0
31336,28675,0.0,40.0,6.0,0,0,0,0,0,1,1,0,0,20000.0,-14375.0,0
31337,32729,0.0,30.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-5000.0,0
31338,25366,0.0,30.0,3.0,3,0,0,0,0,1,1,1,0,32142.85714285714,-52500.0,3
31339,50869,0.0,40.0,6.0,0,0,0,0,1,1,1,1,0,18750.0,-23333.333333333332,0
31340,67205,0.0,50.0,6.0,0,0,1,1,0,0,1,0,0,13333.333333333334,-28333.333333333332,0
31341,70807,0.0,20.0,6.0,0,0,0,0,1,1,1,1,0,20000.0,-11666.666666666666,0
31342,23586,1.0,40.0,1.0,0,0,0,1,0,1,1,0,0,37000.0,-30000.0,0
31343,36355,0.0,40.0,1.0,0,0,0,1,0,1,1,0,0,17500.0,-5000.0,0
31344,64573,0.0,30.0,1.0,0,1,0,0,0,1,1,0,0,5000.0,-23750.0,0
31345,69721,0.0,35.0,6.0,4,0,0,1,0,0,1,0,0,10000.0,-5000.0,0
31346,94076,1.0,30.0,1.0,0,0,1,0,1,1,1,0,0,0.0,0.0,0
31347,34908,1.0,25.0,1.0,0,0,0,1,0,1,1,0,1,56000.0,-54166.666666666664,3
31348,51212,1.0,25.0,6.0,0,0,0,0,1,1,1,0,0,40000.0,-19166.666666666668,0
31349,84672,0.0,30.0,0.0,0,0,1,1,0,0,0,0,0,5000.0,-20000.0,0
31350,11274,1.0,30.0,1.0,0,0,0,1,0,1,1,0,0,53571.42857142857,-52000.0,3
31351,33220,0.0,40.0,6.0,4,0,0,0,0,1,1,0,0,72916.66666666667,-40909.09090909091,3
31352,44412,1.0,35.0,0.0,0,0,0,1,0,1,0,0,0,50000.0,-50000.0,3
31353,58876,1.0,40.0,1.0,0,0,1,1,0,0,1,0,0,0.0,-13000.0,0
31354,18099,1.0,40.0,1.0,0,0,1,0,1,1,0,0,0,5000.0,-5000.0,0
31355,29502,1.0,25.0,6.0,0,0,0,0,0,1,0,0,0,5000.0,-5000.0,0
31356,54158,0.0,45.0,6.0,0,0,0,0,0,1,0,0,0,41666.666666666664,-35000.0,3
31357,36650,1.0,40.0,0.0,0,0,0,1,0,1,1,0,1,30000.0,-43750.0,3
31358,18566,0.0,50.0,1.0,2,0,0,1,0,1,0,0,1,71000.0,-71666.66666666667,3
31359,66392,0.0,55.0,6.0,0,0,0,1,0,0,1,0,0,59166.666666666664,-32500.0,3
31360,24041,0.0,25.0,0.0,0,0,0,0,0,1,0,0,0,5000.0,-5000.0,0
31361,34254,0.0,30.0,1.0,1,0,1,1,0,0,0,0,0,31666.666666666668,-23750.0,0
31362,57131,0.0,40.0,0.0,0,0,0,1,0,0,1,0,1,10000.0,-15000.0,0
31363,59929,1.0,25.0,5.0,0,1,0,1,0,1,0,0,1,27500.0,-40000.0,0
31364,92890,1.0,30.0,0.0,0,0,0,1,0,1,0,0,0,5000.0,-5000.0,0
31365,51410,0.0,45.0,5.0,0,0,0,1,0,1,1,0,1,15000.0,-15000.0,0
31366,35139,1.0,50.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,0.0,0
31367,55353,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,7500.0,-8750.0,0
31368,22759,1.0,30.0,1.0,1,0,0,1,1,1,0,0,0,5000.0,-6666.666666666667,0
31369,59703,1.0,25.0,0.0,0,0,0,1,0,1,1,0,0,5000.0,-5000.0,0
31370,85958,0.0,45.0,0.0,0,0,1,1,0,1,1,0,0,15000.0,-35000.0,0
31371,93503,1.0,45.0,5.0,1,0,0,1,0,0,1,0,0,26250.0,-13888.888888888889,0
31372,57991,1.0,40.0,6.0,0,0,0,0,0,1,1,0,0,25833.333333333332,-33750.0,0
31373,32705,1.0,35.0,0.0,0,0,0,1,0,1,0,1,0,67000.0,-81071.42857142857,3
31374,52345,0.0,45.0,5.0,1,0,0,1,0,1,1,0,0,5000.0,-18333.333333333332,0
31375,15386,1.0,35.0,6.0,4,0,0,1,0,1,1,0,0,12000.0,-13125.0,0
31376,73066,1.0,20.0,6.0,0,1,1,1,1,1,0,0,0,5000.0,-5000.0,0
31377,86600,0.0,15.0,6.0,0,0,1,0,1,1,0,0,0,0.0,0.0,0
31378,3547,1.0,40.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,-7000.0,0
31379,8656,0.0,30.0,0.0,4,0,0,0,0,1,1,0,0,25000.0,-31250.0,0
31380,61041,1.0,30.0,1.0,0,1,0,0,0,1,1,0,0,65000.0,-22500.0,3
31381,779,0.0,65.0,0.0,0,0,0,1,1,1,0,1,0,6666.666666666667,-6000.0,0
31382,21399,0.0,35.0,6.0,0,1,0,0,0,1,0,0,0,0.0,-5000.0,0
31383,9958,1.0,50.0,1.0,2,0,0,1,0,0,0,0,0,24375.0,-6250.0,0
31384,45374,1.0,30.0,0.0,0,0,0,1,1,1,1,1,0,32857.142857142855,-38000.0,0
31385,48520,0.0,25.0,0.0,0,0,0,1,0,0,1,0,0,0.0,-11666.666666666666,0
31386,56803,1.0,20.0,6.0,0,0,0,0,1,1,1,0,0,5000.0,-6666.666666666667,0
31387,76488,0.0,45.0,0.0,0,0,0,0,0,1,0,0,0,30000.0,-5000.0,0
31388,2536,0.0,50.0,6.0,4,1,0,0,0,1,1,1,0,62500.0,-48571.42857142857,3
31389,19958,1.0,35.0,1.0,0,0,0,1,0,0,1,0,0,0.0,-11666.666666666666,0
31390,60038,0.0,40.0,1.0,0,0,0,1,0,0,1,0,1,0.0,-15000.0,0
31391,24781,1.0,55.0,0.0,0,0,0,1,0,1,0,0,0,5000.0,-18333.333333333332,0
31392,40172,1.0,30.0,0.0,0,0,0,1,1,1,1,0,1,40000.0,-41000.0,3
31393,44465,1.0,40.0,0.0,0,0,0,0,1,1,1,0,0,10000.0,-10000.0,0
31394,89487,0.0,30.0,6.0,4,0,1,1,0,0,1,0,0,0.0,0.0,0
31395,15083,0.0,25.0,1.0,0,0,0,1,0,1,0,0,0,117500.0,-20000.0,3
31396,46586,1.0,40.0,1.0,0,0,0,1,0,1,1,0,1,15000.0,-35000.0,0
31397,62649,1.0,30.0,6.0,0,0,0,0,1,1,0,0,0,35000.0,-27500.0,0
31398,71387,0.0,45.0,6.0,0,1,0,1,0,0,0,0,0,5833.333333333333,-5000.0,0
31399,50335,1.0,35.0,0.0,0,0,0,1,0,1,1,0,0,13333.333333333334,-20000.0,0
31400,67687,1.0,35.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,0.0,0
31401,37587,1.0,25.0,0.0,0,0,0,1,0,1,1,0,0,0.0,0.0,0
31402,71905,1.0,25.0,0.0,0,1,0,1,0,0,1,0,0,51666.666666666664,-10000.0,3
31403,7955,1.0,60.0,1.0,0,0,0,1,0,0,0,0,0,0.0,-5000.0,0
31404,21939,1.0,30.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0
31405,37894,0.0,50.0,0.0,2,0,0,1,0,1,0,0,0,0.0,0.0,0
31406,93614,1.0,35.0,1.0,0,0,0,0,0,1,1,1,0,21250.0,-28333.333333333332,0
31407,39111,0.0,40.0,1.0,0,0,0,1,0,0,1,0,0,15000.0,-15000.0,0
31408,59526,1.0,35.0,1.0,2,0,0,0,0,1,1,0,0,0.0,-125000.0,3
31409,87265,1.0,30.0,1.0,0,0,0,1,0,1,0,0,0,0.0,-22500.0,0
31410,15458,0.0,40.0,1.0,1,0,0,1,1,1,1,0,0,13000.0,-20000.0,0
31411,84307,0.0,25.0,6.0,0,0,0,1,1,1,0,1,0,0.0,-15000.0,0
31412,54610,1.0,40.0,0.0,0,1,0,1,0,0,0,0,0,35000.0,-6666.666666666667,0
31413,72992,0.0,35.0,6.0,0,0,0,1,0,0,0,0,0,16250.0,-12000.0,0
31414,51383,0.0,60.0,1.0,0,0,0,0,0,1,0,0,0,12500.0,-5000.0,0
31415,17233,1.0,25.0,0.0,0,0,0,1,0,1,1,0,0,15000.0,-13333.333333333334,0
31416,54384,1.0,25.0,6.0,0,1,1,0,0,1,1,0,0,90000.0,-46250.0,3
31417,57311,0.0,40.0,6.0,0,0,0,0,0,1,0,0,0,30000.0,-17500.0,0
31418,81603,0.0,40.0,1.0,0,0,0,0,0,1,1,0,0,0.0,-5000.0,0
31419,23414,1.0,40.0,6.0,0,0,0,0,0,1,1,0,0,33571.42857142857,-46250.0,3
31420,42681,1.0,40.0,0.0,0,0,0,1,0,1,1,0,0,30000.0,-30000.0,0
31421,66237,0.0,20.0,1.0,0,0,0,0,0,1,1,0,0,0.0,-10000.0,0
31422,21116,0.0,40.0,5.0,2,0,0,1,0,1,1,0,0,12500.0,-12500.0,0
31423,61724,0.0,50.0,5.0,0,0,0,0,0,1,1,0,0,18333.333333333332,-20000.0,0
31424,10132,1.0,35.0,6.0,4,0,0,0,0,1,0,0,0,71666.66666666667,-46666.666666666664,3
31425,30933,0.0,35.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-6875.0,0
31426,2132,0.0,45.0,1.0,2,0,0,1,0,0,1,0,1,0.0,-7500.0,0
31427,31056,1.0,30.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,-6666.666666666667,0
31428,60626,1.0,20.0,6.0,0,0,0,0,0,1,0,0,0,32500.0,-32500.0,0
31429,65583,0.0,35.0,6.0,0,1,1,1,0,0,1,0,0,186428.57142857142,-176250.0,2
31430,1533,0.0,50.0,1.0,2,0,0,1,0,0,1,0,0,0.0,-11666.666666666666,0
31431,32745,1.0,30.0,1.0,0,0,0,1,0,1,1,0,1,17500.0,-10000.0,0
31432,93164,0.0,55.0,1.0,2,0,0,0,1,1,0,0,0,5000.0,-25000.0,0
31433,38733,0.0,40.0,0.0,2,0,0,1,0,0,1,0,0,5000.0,-12500.0,0
31434,42078,0.0,30.0,0.0,0,1,1,0,0,1,1,0,0,0.0,0.0,0
31435,58127,1.0,25.0,0.0,0,0,1,1,0,1,0,0,0,55000.0,-21250.0,3
31436,60776,1.0,20.0,0.0,0,0,0,1,1,1,0,0,0,7500.0,-7500.0,0
31437,6657,1.0,30.0,1.0,1,0,0,1,0,0,1,0,0,5000.0,-11428.57142857143,0
31438,31823,0.0,40.0,6.0,0,0,0,0,0,1,1,0,0,7500.0,-17500.0,0
31439,18036,0.0,75.0,0.0,0,0,0,1,0,0,1,0,0,60000.0,-12000.0,3
31440,34380,1.0,25.0,0.0,0,0,0,1,0,0,1,0,0,0.0,-12500.0,0
31441,9325,1.0,30.0,6.0,4,0,0,0,0,1,0,0,0,18333.333333333332,-31250.0,0
31442,13972,0.0,40.0,1.0,1,0,0,1,0,0,1,0,1,65000.0,-21875.0,3
31443,22760,0.0,40.0,0.0,2,1,0,1,0,1,1,0,1,6666.666666666667,-19166.666666666668,0
31444,80369,1.0,35.0,1.0,0,1,0,1,1,1,1,0,0,25000.0,0.0,0
31445,87723,0.0,35.0,1.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0
31446,619,1.0,60.0,1.0,4,0,0,1,0,0,1,0,0,0.0,-6250.0,0
31447,7582,0.0,55.0,6.0,4,0,0,0,0,1,1,0,0,12500.0,-5000.0,0
31448,24790,0.0,35.0,6.0,0,0,0,0,0,1,0,1,0,40000.0,-15000.0,0
31449,30183,1.0,55.0,6.0,0,0,0,0,0,1,0,0,0,23750.0,-12857.142857142857,0
31450,63877,1.0,25.0,0.0,0,0,0,0,0,1,1,0,0,13750.0,-19285.714285714286,0
31451,77587,1.0,30.0,1.0,0,0,0,1,1,1,0,0,0,0.0,-7500.0,0
31452,9257,1.0,30.0,6.0,0,1,0,0,0,1,0,0,0,21666.666666666668,-5000.0,0
31453,12332,0.0,35.0,6.0,4,0,0,0,1,1,1,1,0,52857.142857142855,-32000.0,3
31454,41907,1.0,55.0,1.0,0,0,0,1,0,1,1,0,0,77500.0,-63000.0,3
31455,83569,0.0,40.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
31456,2586,0.0,60.0,6.0,4,1,0,0,0,1,0,0,0,7500.0,-5000.0,0
31457,53189,1.0,45.0,3.0,0,0,0,0,0,1,1,0,0,5000.0,0.0,0
31458,66364,0.0,40.0,1.0,0,0,1,0,0,1,1,0,0,40000.0,-16666.666666666668,0
31459,34317,0.0,25.0,0.0,0,0,0,0,1,1,1,0,0,15000.0,-12500.0,0
31460,42181,1.0,40.0,6.0,0,0,0,0,0,1,0,0,0,23333.333333333332,-45000.0,0
31461,61371,0.0,20.0,0.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
31462,67716,1.0,20.0,6.0,0,0,0,0,0,1,1,0,0,5000.0,-10000.0,0
31463,37329,1.0,30.0,1.0,0,0,0,1,0,0,1,0,0,12500.0,-12000.0,0
31464,55183,0.0,35.0,0.0,0,0,0,0,1,1,1,0,0,5000.0,-5000.0,0
31465,67458,0.0,30.0,0.0,0,0,0,1,0,0,1,0,0,6666.666666666667,-6666.666666666667,0
31466,41067,0.0,50.0,3.0,0,1,0,1,0,0,0,0,0,0.0,-10000.0,0
31467,63424,1.0,50.0,3.0,0,0,0,1,0,0,1,0,0,20000.0,-11250.0,0
31468,3086,0.0,35.0,0.0,0,0,0,1,0,1,0,0,0,32000.0,-25833.333333333332,0
31469,18520,0.0,35.0,0.0,0,0,0,1,0,0,1,0,0,93333.33333333333,-78333.33333333333,3
31470,51498,0.0,45.0,2.0,0,0,1,1,0,0,0,0,0,0.0,-5000.0,0
31471,70828,0.0,50.0,6.0,0,0,0,1,0,0,1,0,0,24000.0,-35000.0,0
31472,81425,0.0,45.0,6.0,0,0,0,1,0,1,0,0,0,22500.0,-10000.0,0
31473,86291,0.0,45.0,6.0,0,0,1,1,0,0,1,0,0,5000.0,-5000.0,0
31474,32601,1.0,40.0,6.0,0,0,0,0,0,1,1,0,0,71250.0,-67500.0,3
31475,82734,1.0,30.0,0.0,0,0,0,1,0,1,1,0,1,5000.0,-10000.0,0
31476,86125,0.0,25.0,6.0,0,1,1,1,0,0,1,0,0,0.0,0.0,0
31477,3168,1.0,40.0,1.0,1,0,0,1,0,1,0,0,0,10000.0,-21666.666666666668,0
31478,25125,1.0,35.0,1.0,1,0,0,1,0,0,1,0,0,13333.333333333334,-8000.0,0
31479,42508,0.0,35.0,1.0,0,0,0,1,0,1,1,0,0,27142.85714285714,-9285.714285714286,0
31480,49174,0.0,35.0,6.0,0,0,0,0,0,1,1,0,0,20000.0,-10000.0,0
31481,9211,1.0,25.0,0.0,0,0,0,0,0,1,1,1,0,77500.0,-150000.0,3
31482,25140,1.0,50.0,1.0,2,0,0,1,0,1,0,1,0,81666.66666666667,-37083.333333333336,3
31483,79244,1.0,60.0,6.0,4,0,0,1,0,0,1,0,1,5000.0,-10000.0,0
31484,51431,1.0,30.0,0.0,0,0,0,0,0,1,1,0,0,130000.0,-130000.0,2
31485,25531,1.0,30.0,6.0,0,0,0,0,0,1,0,0,0,18750.0,-21250.0,0
31486,62509,1.0,25.0,0.0,0,0,0,1,0,0,0,0,0,0.0,-5000.0,0
31487,79375,1.0,45.0,1.0,0,0,0,0,0,1,0,0,0,0.0,-10000.0,0
31488,68644,1.0,20.0,6.0,0,0,0,0,0,1,1,0,0,5000.0,0.0,0
31489,76094,0.0,35.0,5.0,0,0,0,1,0,1,1,0,0,32500.0,-20000.0,0
31490,19240,1.0,35.0,0.0,0,0,0,1,0,1,1,0,0,10000.0,-17500.0,0
31491,5186,0.0,60.0,5.0,0,0,0,1,0,1,0,0,0,15000.0,-11875.0,0
31492,56577,1.0,35.0,1.0,0,0,0,1,0,0,0,0,0,12500.0,-38750.0,0
31493,40086,0.0,25.0,6.0,0,0,0,1,0,1,1,0,0,28333.333333333332,-40000.0,0
31494,65329,1.0,40.0,0.0,0,0,0,0,0,1,1,0,0,80000.0,-50000.0,3
31495,28974,1.0,25.0,6.0,0,0,0,1,0,1,0,0,1,54000.0,-20000.0,3
31496,8861,1.0,40.0,6.0,4,0,1,1,0,1,1,0,0,27142.85714285714,-29166.666666666668,0
31497,25048,0.0,25.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-10000.0,0
31498,61657,0.0,25.0,0.0,0,0,0,1,0,0,1,0,0,36666.666666666664,-26000.0,0
31499,16976,1.0,80.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
31500,86757,1.0,50.0,6.0,0,0,0,1,0,1,0,0,0,0.0,0.0,0
31501,39317,0.0,35.0,0.0,0,0,0,0,0,1,0,0,0,0.0,-15000.0,0
31502,17321,1.0,40.0,1.0,2,0,1,1,0,1,0,0,1,65000.0,-50000.0,3
31503,19781,0.0,45.0,6.0,0,0,0,0,0,1,1,1,0,9000.0,-13750.0,0
31504,43847,0.0,45.0,0.0,0,1,0,1,0,1,1,0,0,5000.0,-5625.0,0
31505,50993,1.0,45.0,0.0,0,0,0,1,0,0,0,0,1,0.0,-15000.0,0
31506,92970,1.0,35.0,6.0,0,0,0,1,0,0,1,0,0,97000.0,-77000.0,3
31507,4420,1.0,55.0,1.0,0,0,0,1,0,0,1,0,0,5000.0,-19166.666666666668,0
31508,39342,1.0,20.0,6.0,0,0,0,0,0,1,0,0,0,11250.0,-7142.857142857143,0
31509,74545,1.0,30.0,3.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
31510,13590,0.0,30.0,5.0,0,0,0,1,0,0,1,0,1,27500.0,-20000.0,0
31511,44317,0.0,65.0,5.0,0,0,0,1,0,0,0,0,1,0.0,-11666.666666666666,0
31512,79638,1.0,25.0,0.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0
31513,31794,1.0,45.0,1.0,0,0,0,1,0,0,1,0,0,6666.666666666667,-15000.0,0
31514,61658,1.0,60.0,5.0,0,0,0,1,0,0,1,0,0,5000.0,-10000.0,0
31515,17947,1.0,25.0,0.0,0,0,0,1,1,1,1,0,0,5000.0,-13500.0,0
31516,63862,1.0,35.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.0,0
31517,93694,1.0,35.0,0.0,0,0,1,1,0,0,0,0,0,5000.0,-13333.333333333334,0
31518,1620,0.0,50.0,1.0,2,0,0,1,0,0,0,0,0,5000.0,-10000.0,0
31519,91914,1.0,35.0,1.0,0,0,0,0,1,1,0,0,0,51666.666666666664,-12500.0,3
31520,54130,1.0,35.0,1.0,0,0,0,1,0,0,0,0,0,5000.0,-5000.0,0
31521,64242,1.0,30.0,1.0,0,0,1,0,1,1,1,0,0,12500.0,-10000.0,0
31522,94007,1.0,30.0,0.0,0,0,0,1,0,0,1,0,0,5000.0,-21666.666666666668,0
31523,68441,0.0,20.0,6.0,0,0,1,0,0,1,0,0,0,0.0,-5000.0,0
31524,73044,1.0,20.0,6.0,0,0,1,1,1,1,1,0,0,0.0,0.0,0
31525,42051,0.0,35.0,6.0,0,0,0,0,0,1,1,0,0,0.0,0.0,0
31526,62551,0.0,25.0,1.0,0,0,0,0,1,1,1,0,0,10000.0,-15625.0,0
31527,70212,1.0,55.0,0.0,0,0,0,1,0,1,1,0,0,0.0,0.0,0
31528,5599,0.0,40.0,3.0,0,1,0,1,0,1,0,0,0,10000.0,-13333.333333333334,0
31529,38250,1.0,50.0,6.0,0,0,0,0,0,1,1,0,1,19000.0,-42000.0,0
31530,51918,0.0,40.0,1.0,0,0,0,1,0,1,0,0,0,10000.0,-7500.0,0
31531,60064,0.0,40.0,6.0,0,0,0,0,0,1,1,0,0,70000.0,-76250.0,3
31532,31593,1.0,40.0,3.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0
31533,49454,0.0,30.0,6.0,0,0,0,0,0,1,1,0,0,13333.333333333334,-10000.0,0
31534,87048,1.0,40.0,1.0,0,0,0,0,0,1,0,0,0,0.0,-7500.0,0
31535,13320,0.0,35.0,0.0,1,0,0,1,0,0,0,0,0,5000.0,-40000.0,0
31536,22769,0.0,35.0,6.0,0,0,0,0,0,1,1,0,0,7500.0,-20000.0,0
31537,33884,0.0,40.0,5.0,0,0,0,1,0,0,1,0,1,5000.0,-10000.0,0
31538,94255,0.0,25.0,3.0,0,0,0,0,0,1,1,0,0,13333.333333333334,-12500.0,0
31539,58134,0.0,40.0,1.0,0,1,0,1,1,1,1,0,1,8333.333333333334,-10000.0,0
31540,70409,1.0,25.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0
31541,30157,1.0,25.0,0.0,0,0,0,1,0,1,0,0,1,0.0,0.0,0
31542,35256,0.0,65.0,5.0,0,0,0,1,0,0,0,0,0,0.0,-5000.0,0
31543,53485,0.0,25.0,0.0,0,1,0,1,0,1,1,0,0,0.0,0.0,0
31544,61630,1.0,30.0,0.0,0,0,1,1,1,1,0,0,0,125000.0,-63333.333333333336,3
31545,56927,1.0,25.0,0.0,0,0,1,0,0,1,1,0,0,0.0,0.0,0
31546,67271,1.0,50.0,5.0,0,0,0,1,0,0,0,0,0,20000.0,-17142.85714285714,0
31547,36384,1.0,25.0,0.0,0,0,0,1,0,0,1,0,1,0.0,-15000.0,0
31548,77004,0.0,55.0,1.0,0,0,0,1,0,1,1,0,0,0.0,0.0,0
31549,22800,1.0,55.0,0.0,0,0,0,1,0,1,0,0,0,10000.0,-13000.0,0
